matchId,bowler,runs_conceded,balls_bowled,wickets,economy
548372,AD Russell,40,25,0,9.6
548372,HV Patel,33,24,0,8.25
548372,IK Pathan,44,24,0,11.0
548372,M Muralitharan,43,25,1,10.319999999999999
548372,P Negi,37,18,0,12.333333333333334
548372,P Parameswaran,29,19,3,9.157894736842106
548372,R Vinay Kumar,34,25,2,8.16
548372,TM Dilshan,10,7,0,8.571428571428571
548372,UT Yadav,40,26,0,9.230769230769232
548372,VR Aaron,37,25,1,8.879999999999999
548372,Y Venugopal Rao,13,6,0,13.0
548372,Z Khan,38,24,3,9.5
548373,A Ashish Reddy,17,12,0,8.5
548373,A Chandila,20,24,1,5.0
548373,A Mishra,19,25,2,4.56
548373,DW Steyn,16,24,2,4.0
548373,J Botha,29,25,1,6.959999999999999
548373,JP Duminy,12,13,0,5.538461538461539
548373,MS Gony,25,25,1,6.0
548373,SK Trivedi,17,26,2,3.9230769230769234
548373,SR Watson,14,12,0,7.0
548373,STR Binny,8,6,1,8.0
548373,SW Tait,31,26,0,7.153846153846154
548373,V Pratap Singh,30,25,3,7.199999999999999
548374,AD Russell,50,25,1,12.0
548374,Azhar Mahmood,22,21,2,6.285714285714286
548374,IK Pathan,25,24,0,6.25
548374,M Morkel,15,25,4,3.5999999999999996
548374,P Awana,40,18,0,13.333333333333334
548374,P Kumar,28,25,0,6.72
548374,PP Chawla,27,25,0,6.4799999999999995
548374,RJ Harris,19,24,2,4.75
548374,UT Yadav,19,24,3,4.75
548374,VR Aaron,24,25,0,5.76
548375,A Nehra,35,24,0,8.75
548375,AG Murtaza,11,12,0,5.5
548375,B Kumar,23,24,1,5.75
548375,Iqbal Abdulla,17,19,1,5.368421052631579
548375,L Balaji,17,26,1,3.9230769230769234
548375,MJ Clarke,27,24,1,6.75
548375,R Bhatia,14,18,1,4.666666666666667
548375,SC Ganguly,16,13,0,7.384615384615385
548375,SP Narine,15,24,1,3.75
548375,Shakib Al Hasan,18,24,2,4.5
548375,WD Parnell,17,25,2,4.08
548375,YK Pathan,11,13,2,5.0769230769230775
548376,A Ashish Reddy,24,25,3,5.76
548376,A Mishra,26,24,2,6.5
548376,DW Steyn,8,24,3,2.0
548376,HV Patel,26,24,0,6.5
548376,M Muralitharan,29,25,1,6.959999999999999
548376,MS Gony,36,26,0,8.307692307692308
548376,P Parameswaran,12,18,1,4.0
548376,R Vinay Kumar,20,26,3,4.615384615384616
548376,TM Dilshan,5,7,0,4.285714285714286
548376,V Pratap Singh,26,24,1,6.5
548376,Z Khan,30,24,2,7.5
548377,A Chandila,24,12,0,12.0
548377,DR Smith,13,12,0,6.5
548377,DS Kulkarni,15,27,3,3.3333333333333335
548377,GB Hogg,30,24,0,7.5
548377,Harbhajan Singh,29,19,0,9.157894736842106
548377,JEC Franklin,6,6,0,6.0
548377,KA Pollard,26,21,2,7.428571428571429
548377,RP Singh,28,22,0,7.636363636363637
548377,SK Trivedi,28,27,0,6.222222222222222
548377,SL Malinga,31,25,1,7.4399999999999995
548377,SR Watson,16,19,0,5.052631578947369
548377,STR Binny,13,6,0,13.0
548377,SW Tait,34,30,0,6.8
548378,IK Pathan,19,25,1,4.56
548378,Iqbal Abdulla,24,24,1,6.0
548378,JH Kallis,21,27,2,4.666666666666667
548378,L Balaji,9,13,1,4.153846153846154
548378,M Morkel,37,24,0,9.25
548378,P Negi,18,24,1,4.5
548378,R Bhatia,16,12,1,8.0
548378,SP Narine,24,24,2,6.0
548378,Shakib Al Hasan,36,24,1,9.0
548378,UT Yadav,36,25,1,8.639999999999999
548378,VR Aaron,48,24,1,12.0
548379,BW Hilfenhaus,40,29,1,8.275862068965518
548379,DJ Bravo,10,18,2,3.3333333333333335
548379,DR Smith,6,6,0,6.0
548379,DS Kulkarni,44,26,3,10.153846153846155
548379,Harbhajan Singh,20,18,0,6.666666666666667
548379,JA Morkel,31,24,2,7.75
548379,JEC Franklin,12,6,1,12.0
548379,KA Pollard,26,18,1,8.666666666666666
548379,R Ashwin,18,18,1,6.0
548379,RA Jadeja,15,12,1,7.5
548379,RP Singh,34,24,0,8.5
548379,SB Jakati,24,25,2,5.76
548379,SL Malinga,40,25,0,9.6
548380,AD Russell,30,24,0,7.5
548380,BW Hilfenhaus,15,20,1,4.5
548380,DJ Bravo,20,20,1,6.0
548380,JA Morkel,28,18,1,9.333333333333334
548380,P Negi,33,24,1,8.25
548380,R Ashwin,22,24,5,5.5
548380,SB Jakati,40,24,2,10.0
548380,Sunny Gupta,45,19,0,14.210526315789474
548380,UT Yadav,27,24,2,6.75
548380,V Sehwag,21,6,0,21.0
548380,VR Aaron,60,26,2,13.846153846153847
548381,B Lee,41,25,0,9.84
548381,BW Hilfenhaus,23,26,2,5.307692307692308
548381,DJ Bravo,46,24,1,11.5
548381,Iqbal Abdulla,9,6,0,9.0
548381,JA Morkel,36,26,1,8.307692307692308
548381,JH Kallis,32,26,1,7.384615384615385
548381,R Ashwin,41,24,1,10.25
548381,R Bhatia,23,18,1,7.666666666666667
548381,SB Jakati,38,24,0,9.5
548381,SP Narine,37,24,0,9.25
548381,Shakib Al Hasan,24,19,1,7.578947368421053
548381,YK Pathan,17,6,0,17.0
597998,A Nehra,20,18,1,6.666666666666667
597998,AD Russell,23,19,0,7.2631578947368425
597998,B Lee,39,25,2,9.36
597998,IK Pathan,15,12,0,7.5
597998,J Botha,22,22,1,6.0
597998,JH Kallis,21,20,0,6.3
597998,L Balaji,20,24,1,5.0
597998,LR Shukla,8,6,0,8.0
597998,R Bhatia,22,25,2,5.279999999999999
597998,S Nadeem,22,24,2,5.5
597998,SP Narine,13,24,5,3.25
597998,UT Yadav,21,20,0,6.3
597999,DT Christian,41,25,0,9.84
597999,Harbhajan Singh,20,25,1,4.8
597999,JD Unadkat,26,24,0,6.5
597999,JDP Oram,20,26,0,4.615384615384616
597999,JJ Bumrah,32,24,3,8.0
597999,KA Pollard,15,6,0,15.0
597999,M Kartik,22,25,2,5.279999999999999
597999,M Muralitharan,30,24,0,7.5
597999,MG Johnson,13,20,1,3.9
597999,MM Patel,40,24,0,10.0
597999,R Vinay Kumar,27,24,3,6.75
598000,A Ashish Reddy,21,12,1,10.5
598000,A Mishra,19,24,3,4.75
598000,AB Dinda,28,25,2,6.72
598000,AD Mathews,16,12,0,8.0
598000,B Kumar,17,24,1,4.25
598000,CL White,2,6,0,2.0
598000,DW Steyn,11,23,3,2.869565217391304
598000,I Sharma,21,25,0,5.04
598000,MN Samuels,33,25,1,7.919999999999999
598000,NLTC Perera,28,25,3,6.72
598000,R Sharma,21,24,1,5.25
598000,Yuvraj Singh,8,12,1,4.0
598001,A Nehra,30,25,2,7.199999999999999
598001,AD Russell,30,19,0,9.473684210526317
598001,IK Pathan,31,24,0,7.75
598001,J Botha,19,6,0,19.0
598001,KK Cooper,28,26,3,6.461538461538462
598001,R Shukla,24,21,2,6.857142857142857
598001,S Badree,33,25,0,7.919999999999999
598001,S Nadeem,22,24,1,5.5
598001,S Sreesanth,18,24,1,4.5
598001,SK Trivedi,35,24,0,8.75
598001,STR Binny,11,6,0,11.0
598001,UT Yadav,24,24,4,6.0
598002,AS Rajpoot,24,19,1,7.578947368421053
598002,B Laughlin,22,21,1,6.285714285714286
598002,DJ Bravo,42,26,2,9.692307692307693
598002,DP Nannes,18,24,1,4.5
598002,Harbhajan Singh,31,24,2,7.75
598002,KA Pollard,37,27,1,8.222222222222221
598002,MG Johnson,20,26,1,4.615384615384616
598002,MM Patel,28,25,3,6.72
598002,PP Ojha,16,24,2,4.0
598002,R Ashwin,21,24,1,5.25
598002,RA Jadeja,12,12,0,6.0
598003,AB Dinda,27,13,0,12.461538461538462
598003,AD Mathews,12,12,1,6.0
598003,Azhar Mahmood,19,24,3,4.75
598003,B Kumar,16,12,0,8.0
598003,MR Marsh,22,22,0,6.0
598003,P Awana,16,24,2,4.0
598003,P Kumar,30,25,2,7.199999999999999
598003,PP Chawla,19,24,1,4.75
598003,R Sharma,20,18,1,6.666666666666667
598003,RJ Harris,12,24,1,3.0
598004,A Ashish Reddy,7,6,1,7.0
598004,A Mishra,15,24,1,3.75
598004,Ankit Sharma,17,12,0,8.5
598004,DW Steyn,46,32,1,8.625
598004,GH Vihari,5,6,1,5.0
598004,I Sharma,27,24,3,6.75
598004,JD Unadkat,23,25,2,5.52
598004,M Kartik,24,26,1,5.538461538461539
598004,M Muralitharan,17,25,1,4.08
598004,MC Henriques,13,19,2,4.105263157894737
598004,NLTC Perera,20,25,1,4.8
598004,R Vinay Kumar,46,31,1,8.903225806451612
598004,TM Dilshan,10,6,0,10.0
598005,B Lee,19,25,1,4.56
598005,JH Kallis,27,25,1,6.4799999999999995
598005,KK Cooper,14,25,3,3.36
598005,LR Shukla,14,12,1,7.0
598005,Mohammed Shami,26,18,0,8.666666666666666
598005,R Bhatia,21,18,1,7.0
598005,R Shukla,26,20,2,7.8
598005,S Sreesanth,24,25,1,5.76
598005,SK Trivedi,23,24,3,5.75
598005,SP Narine,28,24,2,7.0
598005,SW Tait,27,26,1,6.230769230769231
598006,A Nehra,49,24,3,12.25
598006,BMAJ Mendis,20,12,0,10.0
598006,Harbhajan Singh,25,24,1,6.25
598006,IK Pathan,37,24,1,9.25
598006,KA Pollard,33,26,2,7.615384615384616
598006,M Morkel,42,25,1,10.08
598006,MG Johnson,48,25,2,11.52
598006,PP Ojha,29,25,2,6.959999999999999
598006,S Nadeem,26,18,0,8.666666666666666
598006,SL Malinga,20,24,2,5.0
598006,UT Yadav,25,21,0,7.142857142857143
598007,AS Rajpoot,10,6,0,10.0
598007,Azhar Mahmood,33,25,0,7.919999999999999
598007,CH Morris,27,24,2,6.75
598007,DJ Bravo,25,26,3,5.76923076923077
598007,DP Nannes,17,23,3,4.434782608695652
598007,P Awana,20,12,0,10.0
598007,P Kumar,17,15,0,6.8
598007,PP Chawla,21,24,0,5.25
598007,R Ashwin,22,18,1,7.333333333333333
598007,R Sathish,15,6,0,15.0
598007,RA Jadeja,29,24,1,7.25
598007,RJ Harris,30,24,0,7.5
598008,JD Unadkat,34,24,0,8.5
598008,JH Kallis,28,26,0,6.461538461538462
598008,L Balaji,31,23,1,8.08695652173913
598008,M Muralitharan,29,25,0,6.959999999999999
598008,MC Henriques,23,25,2,5.52
598008,PJ Sangwan,31,14,0,13.285714285714285
598008,R Bhatia,9,7,0,7.7142857142857135
598008,R McLaren,32,20,1,9.6
598008,R Vinay Kumar,36,24,2,9.0
598008,RP Singh,26,25,4,6.239999999999999
598008,SP Narine,17,24,0,4.25
598009,AB Dinda,21,18,0,7.0
598009,AD Mathews,27,24,0,6.75
598009,B Kumar,38,26,1,8.76923076923077
598009,Harmeet Singh (2),33,25,1,7.919999999999999
598009,JP Faulkner,16,25,2,3.84
598009,KK Cooper,26,24,0,6.5
598009,MR Marsh,10,6,0,10.0
598009,R Sharma,16,24,2,4.0
598009,S Sreesanth,37,17,0,13.058823529411764
598009,SK Trivedi,30,25,0,7.199999999999999
598009,Yuvraj Singh,26,25,2,6.239999999999999
598010,A Mishra,15,24,1,3.75
598010,Anand Rajan,19,25,1,4.56
598010,DW Steyn,10,25,2,2.4
598010,I Sharma,32,27,2,7.111111111111111
598010,IK Pathan,18,21,1,5.142857142857143
598010,J Botha,11,18,1,3.6666666666666665
598010,M Morkel,26,25,2,6.239999999999999
598010,NLTC Perera,31,24,2,7.75
598010,S Kaul,8,12,1,4.0
598010,S Nadeem,17,24,2,4.25
598010,UT Yadav,32,18,0,10.666666666666666
598011,AB Dinda,61,26,0,14.076923076923078
598011,AD Mathews,29,24,0,7.25
598011,AJ Finch,11,12,1,5.5
598011,B Kumar,16,12,0,8.0
598011,Harbhajan Singh,20,18,1,6.666666666666667
598011,KA Pollard,18,19,1,5.684210526315789
598011,MG Johnson,32,25,3,7.68
598011,MR Marsh,23,13,1,10.615384615384617
598011,PP Ojha,18,14,2,7.7142857142857135
598011,R Dhawan,27,24,0,6.75
598011,R Sharma,27,24,0,6.75
598011,SL Malinga,22,24,1,5.5
598011,Yuvraj Singh,13,12,1,6.5
598012,CH Morris,40,24,3,10.0
598012,DJ Bravo,28,28,1,6.0
598012,DP Nannes,29,26,1,6.6923076923076925
598012,DT Christian,12,13,0,5.538461538461539
598012,J Syed Mohammad,14,19,2,4.421052631578948
598012,M Kartik,29,18,0,9.666666666666666
598012,MM Sharma,13,12,0,6.5
598012,R Ashwin,27,25,1,6.4799999999999995
598012,R Rampaul,29,26,3,6.6923076923076925
598012,R Vinay Kumar,35,25,1,8.399999999999999
598012,RA Jadeja,20,12,0,10.0
598012,RP Singh,39,25,0,9.36
598013,A Ashish Reddy,15,12,1,7.5
598013,A Mishra,28,18,0,9.333333333333334
598013,DW Steyn,28,25,1,6.72
598013,GH Vihari,14,6,0,14.0
598013,I Sharma,32,25,1,7.68
598013,JH Kallis,12,25,3,2.88
598013,KV Sharma,13,12,1,6.5
598013,L Balaji,30,24,0,7.5
598013,NLTC Perera,42,26,0,9.692307692307693
598013,R Bhatia,30,25,2,7.199999999999999
598013,SMSM Senanayake,17,25,1,4.08
598013,SP Narine,31,24,1,7.75
598014,A Chandila,14,18,0,4.666666666666667
598014,Azhar Mahmood,23,24,0,5.75
598014,JP Faulkner,30,23,3,7.826086956521739
598014,KK Cooper,28,19,2,8.842105263157896
598014,P Awana,35,24,1,8.75
598014,P Kumar,9,25,2,2.1599999999999997
598014,PP Chawla,22,20,1,6.6
598014,RJ Harris,28,26,0,6.461538461538462
598014,S Sreesanth,17,26,3,3.9230769230769234
598014,SK Trivedi,21,24,2,5.25
598014,STR Binny,4,6,0,4.0
598015,AB Dinda,34,24,2,8.5
598015,AJ Finch,9,6,0,9.0
598015,AM Nayar,21,18,1,7.0
598015,B Kumar,11,25,2,2.6399999999999997
598015,CH Morris,25,24,2,6.25
598015,DJ Bravo,34,25,2,8.16
598015,DP Nannes,41,25,0,9.84
598015,MR Marsh,34,25,2,8.16
598015,R Ashwin,24,24,0,6.0
598015,R Sharma,24,24,1,6.0
598015,RA Jadeja,27,24,1,6.75
598016,Azhar Mahmood,20,25,3,4.8
598016,DJ Hussey,14,6,0,14.0
598016,JH Kallis,24,24,3,6.0
598016,L Balaji,37,26,1,8.538461538461538
598016,MS Gony,16,26,1,3.6923076923076925
598016,P Awana,39,24,2,9.75
598016,P Kumar,24,26,3,5.538461538461539
598016,PP Chawla,28,18,0,9.333333333333334
598016,R Bhatia,30,24,0,7.5
598016,SMSM Senanayake,28,24,2,7.0
598016,SP Narine,32,25,3,7.68
598017,A Nehra,30,25,1,7.199999999999999
598017,AB McDonald,17,12,1,8.5
598017,IK Pathan,39,24,0,9.75
598017,J Syed Mohammad,13,12,0,6.5
598017,JD Unadkat,22,26,2,5.0769230769230775
598017,M Morkel,31,25,2,7.4399999999999995
598017,R Rampaul,38,31,2,7.354838709677419
598017,R Vinay Kumar,21,24,2,5.25
598017,RP Singh,47,25,0,11.28
598017,S Nadeem,26,24,1,6.5
598017,UT Yadav,37,30,3,7.4
598018,A Mishra,19,24,4,4.75
598018,AB Dinda,23,26,2,5.307692307692308
598018,AD Mathews,29,24,0,7.25
598018,B Kumar,16,26,3,3.6923076923076925
598018,DW Steyn,34,24,1,8.5
598018,I Sharma,22,24,1,5.5
598018,KV Sharma,13,18,1,4.333333333333333
598018,MR Marsh,25,25,1,6.0
598018,NLTC Perera,20,24,3,5.0
598018,R Sharma,21,24,2,5.25
598019,A Chandila,6,12,2,3.0
598019,AA Chavan,9,19,0,2.8421052631578947
598019,Harbhajan Singh,25,25,1,6.0
598019,JP Faulkner,15,21,3,4.285714285714286
598019,KA Pollard,22,14,1,9.428571428571429
598019,KK Cooper,24,19,1,7.578947368421053
598019,MG Johnson,39,26,0,9.0
598019,PP Ojha,31,24,1,7.75
598019,R Dhawan,17,15,0,6.8
598019,SK Trivedi,17,24,1,4.25
598019,SL Malinga,30,24,0,7.5
598019,STR Binny,14,18,3,4.666666666666667
598020,AB Agarkar,27,26,0,6.230769230769231
598020,CH Morris,12,13,1,5.538461538461539
598020,DJ Bravo,8,9,1,5.333333333333333
598020,IK Pathan,30,24,1,7.5
598020,JA Morkel,12,19,1,3.7894736842105265
598020,M Morkel,41,25,1,9.84
598020,MM Sharma,8,20,3,2.4
598020,R Ashwin,18,24,2,4.5
598020,RA Jadeja,21,24,2,5.25
598020,S Nadeem,21,19,0,6.631578947368421
598020,UT Yadav,32,25,2,7.68
598020,V Sehwag,9,6,0,9.0
598021,A Mishra,29,24,3,7.25
598021,AD Mascarenhas,25,24,0,6.25
598021,Azhar Mahmood,35,24,1,8.75
598021,DW Steyn,14,24,1,3.5
598021,GH Vihari,2,6,0,2.0
598021,I Sharma,27,26,2,6.230769230769231
598021,KV Sharma,19,18,2,6.333333333333333
598021,MS Gony,24,24,2,6.0
598021,NLTC Perera,25,24,1,6.25
598021,P Kumar,12,18,1,4.0
598021,PP Chawla,25,24,1,6.25
598022,CH Morris,12,18,1,4.0
598022,DJ Bravo,14,12,2,7.0
598022,JA Morkel,35,25,0,8.399999999999999
598022,JH Kallis,32,24,2,8.0
598022,L Balaji,27,25,1,6.4799999999999995
598022,MM Sharma,13,18,1,4.333333333333333
598022,R Ashwin,21,24,2,5.25
598022,R Bhatia,12,12,0,6.0
598022,RA Jadeja,20,24,3,5.0
598022,SMSM Senanayake,18,24,1,4.5
598022,SP Narine,20,24,1,5.0
598022,YK Pathan,9,7,1,7.7142857142857135
598023,A Chandila,21,24,0,5.25
598023,JD Unadkat,32,24,1,8.0
598023,JP Faulkner,20,25,1,4.8
598023,M Kartik,35,24,1,8.75
598023,R Rampaul,19,22,2,5.181818181818182
598023,R Vinay Kumar,18,24,3,4.5
598023,RP Singh,13,24,3,3.25
598023,S Sreesanth,9,6,0,9.0
598023,SK Trivedi,24,25,0,5.76
598023,SR Watson,11,12,2,5.5
598023,SW Tait,22,22,0,6.0
598024,AB Agarkar,36,19,0,11.368421052631579
598024,AD Russell,13,6,0,13.0
598024,DR Smith,23,13,0,10.615384615384617
598024,Harbhajan Singh,30,18,0,10.0
598024,IK Pathan,24,24,0,6.0
598024,JJ Bumrah,35,21,0,10.0
598024,KA Pollard,11,6,0,11.0
598024,MM Patel,36,24,0,9.0
598024,RE van der Merwe,35,24,1,8.75
598024,S Nadeem,20,24,0,5.0
598024,SL Malinga,26,24,1,6.5
598024,UT Yadav,30,25,3,7.199999999999999
598025,AB Dinda,36,25,0,8.639999999999999
598025,Azhar Mahmood,42,24,2,10.5
598025,B Kumar,31,24,1,7.75
598025,BAW Mendis,38,24,1,9.5
598025,LJ Wright,35,17,0,12.352941176470587
598025,MS Gony,32,24,1,8.0
598025,P Awana,37,25,1,8.879999999999999
598025,P Kumar,33,27,0,7.333333333333333
598025,PP Chawla,33,24,0,8.25
598025,R Sharma,28,18,0,9.333333333333334
598025,Yuvraj Singh,15,12,1,7.5
598026,A Chandila,16,18,1,5.333333333333333
598026,CH Morris,31,19,0,9.789473684210527
598026,DJ Bravo,34,26,2,7.846153846153847
598026,JO Holder,28,26,0,6.461538461538462
598026,JP Faulkner,20,24,4,5.0
598026,KK Cooper,49,24,0,12.25
598026,MM Sharma,19,12,0,9.5
598026,R Ashwin,20,24,2,5.0
598026,R Shukla,24,12,0,12.0
598026,RA Jadeja,43,20,0,12.899999999999999
598026,SK Trivedi,30,19,0,9.473684210526317
598026,SR Watson,21,11,0,11.454545454545455
598026,STR Binny,19,13,0,8.76923076923077
598027,AB Dinda,46,26,3,10.615384615384617
598027,AG Murtaza,44,13,0,20.30769230769231
598027,AJ Finch,29,6,0,29.0
598027,B Kumar,22,25,0,5.279999999999999
598027,CH Gayle,5,6,2,5.0
598027,IC Pandey,32,13,0,14.76923076923077
598027,JD Unadkat,37,24,2,9.25
598027,LJ Wright,24,26,1,5.538461538461539
598027,M Kartik,23,20,1,6.8999999999999995
598027,MR Marsh,55,19,1,17.36842105263158
598027,R Rampaul,20,25,2,4.8
598027,R Vinay Kumar,24,24,1,6.0
598027,RP Singh,20,24,1,5.0
598028,A Nehra,38,24,2,9.5
598028,Azhar Mahmood,40,24,0,10.0
598028,IK Pathan,26,26,1,6.0
598028,M Morkel,22,24,1,5.5
598028,P Awana,25,25,1,6.0
598028,P Kumar,19,24,1,4.75
598028,PP Chawla,44,24,2,11.0
598028,S Kaul,38,25,0,9.12
598028,Sandeep Sharma,23,24,3,5.75
598028,UT Yadav,38,24,0,9.5
598029,Harbhajan Singh,34,13,0,15.692307692307693
598029,Iqbal Abdulla,35,24,0,8.75
598029,KA Pollard,14,12,0,7.0
598029,L Balaji,24,24,0,6.0
598029,MG Johnson,25,25,2,6.0
598029,PP Ojha,21,24,2,5.25
598029,R Bhatia,32,23,1,8.347826086956522
598029,SL Malinga,25,24,2,6.25
598029,SMSM Senanayake,50,24,1,12.5
598029,SP Narine,17,24,3,4.25
598029,YS Chahal,34,24,0,8.5
598030,A Ashish Reddy,14,5,0,16.8
598030,A Mishra,26,24,3,6.5
598030,CH Morris,24,18,0,8.0
598030,DJ Bravo,37,24,2,9.25
598030,DJG Sammy,30,19,0,9.473684210526317
598030,DW Steyn,44,25,1,10.559999999999999
598030,I Sharma,32,26,1,7.384615384615385
598030,JO Holder,29,26,1,6.6923076923076925
598030,KV Sharma,8,24,0,2.0
598030,MM Sharma,33,24,2,8.25
598030,R Ashwin,20,25,1,4.8
598030,RA Jadeja,8,6,0,8.0
598031,Azhar Mahmood,35,24,3,8.75
598031,BA Bhatt,20,19,0,6.315789473684211
598031,Harmeet Singh,23,21,1,6.571428571428571
598031,JH Kallis,14,24,2,3.5
598031,L Balaji,44,24,1,11.0
598031,P Kumar,27,25,0,6.4799999999999995
598031,PP Chawla,33,24,0,8.25
598031,R Bhatia,17,12,1,8.5
598031,S Ladda,18,12,1,9.0
598031,SMSM Senanayake,29,24,0,7.25
598031,SP Narine,22,24,1,5.5
598032,A Chandila,13,18,2,4.333333333333333
598032,A Mishra,20,12,0,10.0
598032,DJG Sammy,17,18,0,5.666666666666667
598032,DW Steyn,14,25,1,3.36
598032,I Sharma,35,18,0,11.666666666666666
598032,JP Faulkner,20,24,5,5.0
598032,KK Cooper,38,28,1,8.142857142857142
598032,KV Sharma,24,11,0,13.090909090909092
598032,NLTC Perera,34,24,1,8.5
598032,SK Trivedi,24,20,0,7.199999999999999
598032,SR Watson,15,13,0,6.923076923076923
598032,STR Binny,23,26,1,5.307692307692308
598033,DR Smith,19,13,2,8.76923076923077
598033,DS Kulkarni,14,27,3,3.111111111111111
598033,Harbhajan Singh,21,24,2,5.25
598033,J Syed Mohammad,43,24,2,10.75
598033,JD Unadkat,32,24,0,8.0
598033,KA Pollard,19,12,0,9.5
598033,MG Johnson,27,24,0,6.75
598033,R Rampaul,35,24,1,8.75
598033,R Vinay Kumar,37,25,3,8.879999999999999
598033,RP Singh,38,26,1,8.76923076923077
598033,SL Malinga,25,24,0,6.25
598034,CH Morris,29,18,1,9.666666666666666
598034,DJ Bravo,34,27,2,7.555555555555555
598034,DP Nannes,41,28,0,8.785714285714285
598034,JH Kallis,50,24,0,12.5
598034,L Balaji,44,25,1,10.559999999999999
598034,MM Sharma,23,24,1,5.75
598034,Mohammed Shami,19,13,0,8.76923076923077
598034,R Ashwin,26,18,0,8.666666666666666
598034,R Bhatia,31,24,1,7.75
598034,RA Jadeja,13,12,0,6.5
598034,SP Narine,35,24,1,8.75
598034,YK Pathan,18,12,0,9.0
598035,A Nehra,26,25,0,6.239999999999999
598035,AB Dinda,31,24,3,7.75
598035,AM Nayar,14,13,1,6.461538461538462
598035,B Kumar,22,28,0,4.714285714285714
598035,IK Pathan,29,24,2,7.25
598035,KW Richardson,37,25,0,8.879999999999999
598035,LJ Wright,14,8,0,10.5
598035,M Morkel,35,25,0,8.399999999999999
598035,R Sharma,23,18,1,7.666666666666667
598035,S Nadeem,30,24,0,7.5
598035,UT Yadav,23,25,2,5.52
598035,Yuvraj Singh,9,12,0,4.5
598036,A Chandila,39,24,0,9.75
598036,JD Unadkat,30,18,0,10.0
598036,JP Faulkner,39,27,0,8.666666666666666
598036,M Kartik,32,18,0,10.666666666666666
598036,MC Henriques,5,13,1,2.307692307692308
598036,R Rampaul,28,24,2,7.0
598036,R Vinay Kumar,39,23,2,10.17391304347826
598036,RP Singh,34,25,1,8.16
598036,S Sreesanth,33,26,1,7.615384615384616
598036,SK Trivedi,20,18,1,6.666666666666667
598036,SR Watson,22,24,4,5.5
598036,STR Binny,8,6,0,8.0
598037,Azhar Mahmood,32,24,0,8.0
598037,DJ Hussey,31,13,0,14.307692307692308
598037,DS Kulkarni,42,26,2,9.692307692307693
598037,Harbhajan Singh,14,24,3,3.5
598037,KA Pollard,15,6,0,15.0
598037,MG Johnson,26,27,2,5.777777777777778
598037,MS Gony,41,26,1,9.461538461538462
598037,P Awana,15,25,0,3.5999999999999996
598037,P Kumar,23,25,1,5.52
598037,PP Chawla,24,12,1,12.0
598037,PP Ojha,22,18,2,7.333333333333333
598037,SL Malinga,38,25,1,9.12
598038,AB Dinda,41,24,0,10.25
598038,AM Nayar,21,19,0,6.631578947368421
598038,B Kumar,24,24,0,6.0
598038,CH Morris,19,19,2,6.0
598038,DJ Bravo,17,25,1,4.08
598038,JA Morkel,20,18,1,6.666666666666667
598038,KW Richardson,35,24,1,8.75
598038,LJ Wright,12,6,1,12.0
598038,MM Sharma,20,25,3,4.8
598038,R Ashwin,20,12,1,10.0
598038,R Sharma,27,24,1,6.75
598038,RA Jadeja,25,25,1,6.0
598039,A Mishra,24,24,2,6.0
598039,DR Smith,15,6,0,15.0
598039,DS Kulkarni,12,13,1,5.538461538461539
598039,DW Steyn,25,26,0,5.76923076923077
598039,Harbhajan Singh,34,25,1,8.16
598039,I Sharma,14,25,2,3.36
598039,KV Sharma,25,24,0,6.25
598039,MG Johnson,21,18,1,7.0
598039,NLTC Perera,34,26,0,7.846153846153847
598039,PP Ojha,18,24,0,4.5
598039,RG Sharma,4,7,0,3.4285714285714284
598039,SL Malinga,23,18,0,7.666666666666667
598040,A Nehra,36,25,1,8.639999999999999
598040,B Lee,25,25,1,6.0
598040,IK Pathan,15,25,2,3.5999999999999996
598040,JH Kallis,29,18,1,9.666666666666666
598040,L Balaji,35,24,1,8.75
598040,M Morkel,21,25,1,5.04
598040,R Bhatia,21,12,0,10.5
598040,S Nadeem,23,24,1,5.75
598040,SP Narine,14,24,0,3.5
598040,UT Yadav,34,26,2,7.846153846153847
598040,YK Pathan,11,5,0,13.2
598041,CH Morris,31,18,0,10.333333333333334
598041,DJ Bravo,34,24,3,8.5
598041,DJ Hussey,30,25,0,7.199999999999999
598041,JA Morkel,20,24,0,5.0
598041,MM Sharma,31,24,2,7.75
598041,MS Gony,29,12,0,14.5
598041,P Awana,28,25,2,6.72
598041,P Kumar,38,24,0,9.5
598041,PP Chawla,32,24,1,8.0
598041,R Ashwin,33,24,1,8.25
598041,R Sathish,26,12,1,13.0
598041,SK Raina,19,6,0,19.0
598042,AB Dinda,52,24,2,13.0
598042,AD Mathews,13,14,0,5.571428571428571
598042,B Kumar,19,19,0,6.0
598042,BAW Mendis,25,24,0,6.25
598042,CH Gayle,5,6,1,5.0
598042,M Kartik,29,24,2,7.25
598042,M Muralitharan,31,19,0,9.789473684210527
598042,MC Henriques,44,24,2,11.0
598042,R Sharma,36,24,0,9.0
598042,R Vinay Kumar,30,25,3,7.199999999999999
598042,RP Singh,25,26,1,5.76923076923077
598042,TL Suman,15,12,1,7.5
598042,Yuvraj Singh,15,6,0,15.0
598043,AA Chavan,27,19,1,8.526315789473685
598043,GB Hogg,29,21,0,8.285714285714286
598043,Iqbal Abdulla,22,18,1,7.333333333333333
598043,JH Kallis,23,20,1,6.8999999999999995
598043,JP Faulkner,16,24,0,4.0
